GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2020-01-01,21900504,Final,1610612764,1610612753,2019,1610612764,101.0,379,0.8390000000000001,0.29,18.0,46.0,1610612753,122.0,474,741,375,25.0,52.0,0
2020-01-01,21900505,Final,1610612752,1610612757,2019,1610612752,117.0,0.48,643,389,29.0,55.0,1610612757,93.0,394,0.6,313,17.0,47.0,1
2020-01-01,21900506,Final,1610612749,1610612750,2019,1610612749,106.0,426,654,0.25,24.0,60.0,1610612750,104.0,374,0.75,326,18.0,48.0,1
2020-01-01,21900507,Final,1610612747,1610612756,2019,1610612747,117.0,478,706,0.25,25.0,45.0,1610612756,107.0,488,0.7390000000000001,261,32.0,47.0,1
2019-12-31,21900497,Final,1610612766,1610612738,2019,1610612766,92.0,395,0.75,353,25.0,41.0,1610612738,109.0,454,0.7,368,25.0,54.0,0
2019-12-31,21900498,Final,1610612754,1610612755,2019,1610612754,115.0,488,769,0.44,35.0,38.0,1610612755,97.0,407,0.85,207,24.0,47.0,1
2019-12-31,21900499,Final,1610612758,1610612746,2019,1610612758,87.0,413,684,286,20.0,41.0,1610612746,105.0,409,955,333,21.0,51.0,0
2019-12-31,21900500,Final,1610612761,1610612739,2019,1610612761,117.0,476,0.8,436,29.0,45.0,1610612739,97.0,425,813,263,21.0,41.0,1
2019-12-31,21900501,Final,1610612745,1610612743,2019,1610612745,130.0,529,0.71,471,20.0,43.0,1610612743,104.0,464,667,0.32,25.0,39.0,1
2019-12-31,21900502,Final,1610612759,1610612744,2019,1610612759,117.0,469,765,452,30.0,53.0,1610612744,113.0,458,722,444,31.0,44.0,1
2019-12-31,21900503,Final,1610612760,1610612742,2019,1610612760,106.0,429,0.7859999999999999,222,18.0,56.0,1610612742,101.0,355,741,294,19.0,49.0,1
2019-12-30,21900491,Final,1610612753,1610612737,2019,1610612753,93.0,416,583,0.2,22.0,40.0,1610612737,101.0,481,0.8240000000000001,0.31,21.0,52.0,0
2019-12-30,21900492,Final,1610612764,1610612748,2019,1610612764,123.0,512,667,459,26.0,40.0,1610612748,105.0,452,0.7440000000000001,357,18.0,44.0,1
2019-12-30,21900493,Final,1610612741,1610612749,2019,1610612741,102.0,374,625,386,26.0,43.0,1610612749,123.0,0.5479999999999999,833,344,29.0,59.0,0
2019-12-30,21900494,Final,1610612750,1610612751,2019,1610612750,122.0,404,0.7240000000000001,386,20.0,60.0,1610612751,115.0,404,741,366,22.0,58.0,1
2019-12-30,21900495,Final,1610612762,1610612765,2019,1610612762,104.0,0.47,0.8,385,20.0,46.0,1610612765,81.0,0.38,0.7390000000000001,286,14.0,43.0,1
2019-12-30,21900496,Final,1610612757,1610612756,2019,1610612757,116.0,458,778,412,24.0,42.0,1610612756,122.0,478,955,565,29.0,44.0,0
2019-12-29,21900486,Final,1610612761,1610612760,2019,1610612761,97.0,422,1.0,375,21.0,42.0,1610612760,98.0,436,0.87,303,15.0,43.0,0
2019-12-29,21900487,Final,1610612763,1610612766,2019,1610612763,117.0,489,1.0,286,30.0,50.0,1610612766,104.0,0.43,0.6559999999999999,0.29,23.0,42.0,1
2019-12-29,21900488,Final,1610612740,1610612745,2019,1610612740,127.0,0.49,0.6920000000000001,409,32.0,47.0,1610612745,112.0,519,0.65,385,29.0,41.0,1
2019-12-29,21900489,Final,1610612743,1610612758,2019,1610612743,120.0,519,903,276,23.0,37.0,1610612758,115.0,529,706,382,32.0,35.0,1
2019-12-29,21900490,Final,1610612747,1610612742,2019,1610612747,108.0,487,821,391,28.0,39.0,1610612742,95.0,0.36,0.9,302,17.0,45.0,1
2019-12-28,21900472,Final,1610612743,1610612763,2019,1610612743,119.0,484,741,0.31,28.0,43.0,1610612763,110.0,488,0.76,0.3,32.0,45.0,1
2019-12-28,21900473,Final,1610612738,1610612761,2019,1610612738,97.0,397,778,0.2189999999999999,18.0,31.0,1610612761,113.0,524,647,412,27.0,53.0,0
2019-12-28,21900474,Final,1610612740,1610612754,2019,1610612740,120.0,462,0.8,429,25.0,49.0,1610612754,98.0,0.3879999999999999,897,214,17.0,46.0,1
2019-12-28,21900475,Final,1610612748,1610612755,2019,1610612748,117.0,447,0.7929999999999999,357,26.0,43.0,1610612755,116.0,472,759,0.3329999999999999,24.0,47.0,1
2019-12-28,21900476,Final,1610612764,1610612752,2019,1610612764,100.0,344,774,0.4,16.0,49.0,1610612752,107.0,447,769,355,25.0,56.0,0
2019-12-28,21900477,Final,1610612741,1610612737,2019,1610612741,116.0,494,789,484,22.0,51.0,1610612737,81.0,0.3720000000000001,727,265,24.0,39.0,1
2019-12-28,21900478,Final,1610612745,1610612751,2019,1610612745,108.0,436,0.4379999999999999,0.31,16.0,54.0,1610612751,98.0,402,619,282,24.0,47.0,1
2019-12-28,21900479,Final,1610612750,1610612739,2019,1610612750,88.0,355,737,216,17.0,39.0,1610612739,94.0,416,722,0.2,13.0,61.0,0
2019-12-28,21900480,Final,1610612749,1610612753,2019,1610612749,111.0,512,667,351,30.0,57.0,1610612753,100.0,402,0.8420000000000001,0.4,21.0,35.0,1
2019-12-28,21900481,Final,1610612759,1610612765,2019,1610612759,136.0,0.57,0.8,514,30.0,51.0,1610612765,109.0,444,0.5670000000000001,0.3329999999999999,20.0,40.0,1
2019-12-28,21900482,Final,1610612744,1610612742,2019,1610612744,121.0,489,765,462,28.0,42.0,1610612742,141.0,522,1.0,471,35.0,46.0,0
2019-12-28,21900483,Final,1610612758,1610612756,2019,1610612758,110.0,488,667,387,19.0,36.0,1610612756,112.0,517,867,346,30.0,41.0,0
2019-12-28,21900484,Final,1610612757,1610612747,2019,1610612757,120.0,477,852,429,18.0,39.0,1610612747,128.0,516,821,344,32.0,44.0,0
2019-12-28,21900485,Final,1610612746,1610612762,2019,1610612746,107.0,368,926,0.3,22.0,46.0,1610612762,120.0,523,765,486,25.0,47.0,0
2019-12-27,21900466,Final,1610612738,1610612739,2019,1610612738,129.0,516,895,0.35,28.0,43.0,1610612739,117.0,518,0.69,391,22.0,38.0,1
2019-12-27,21900467,Final,1610612766,1610612760,2019,1610612766,102.0,416,611,179,26.0,54.0,1610612760,104.0,449,613,161,19.0,49.0,0
2019-12-27,21900468,Final,1610612753,1610612755,2019,1610612753,98.0,0.42,609,0.3329999999999999,26.0,48.0,1610612755,97.0,402,0.81,345,23.0,45.0,1
2019-12-27,21900469,Final,1610612737,1610612749,2019,1610612737,86.0,363,0.5710000000000001,293,20.0,46.0,1610612749,112.0,505,0.6920000000000001,0.3929999999999999,29.0,56.0,0
2019-12-27,21900470,Final,1610612748,1610612754,2019,1610612748,113.0,449,895,421,29.0,56.0,1610612754,112.0,489,833,452,27.0,34.0,1
2019-12-27,21900471,Final,1610612744,1610612756,2019,1610612744,105.0,413,0.8,0.3329999999999999,22.0,41.0,1610612756,96.0,467,792,212,22.0,49.0,1
2019-12-26,21900460,Final,1610612765,1610612764,2019,1610612765,132.0,535,0.8079999999999999,396,32.0,48.0,1610612764,102.0,413,0.7040000000000001,292,18.0,44.0,1
2019-12-26,21900461,Final,1610612751,1610612752,2019,1610612751,82.0,0.2689999999999999,0.75,0.26,17.0,50.0,1610612752,94.0,402,733,0.31,16.0,60.0,0
2019-12-26,21900462,Final,1610612760,1610612763,2019,1610612760,97.0,413,846,286,23.0,34.0,1610612763,110.0,0.5479999999999999,727,0.4,26.0,50.0,0
2019-12-26,21900463,Final,1610612742,1610612759,2019,1610612742,102.0,422,667,0.4,22.0,52.0,1610612759,98.0,482,667,276,18.0,45.0,1
2019-12-26,21900464,Final,1610612758,1610612750,2019,1610612758,104.0,346,0.84,231,20.0,67.0,1610612750,105.0,346,0.7929999999999999,217,23.0,65.0,0
2019-12-26,21900465,Final,1610612762,1610612757,2019,1610612762,121.0,568,682,389,22.0,41.0,1610612757,115.0,483,737,441,14.0,43.0,1
2019-12-25,21900455,Final,1610612761,1610612738,2019,1610612761,102.0,475,818,348,17.0,34.0,1610612738,118.0,0.5,857,424,26.0,45.0,0
2019-12-25,21900456,Final,1610612755,1610612749,2019,1610612755,121.0,436,0.8,477,29.0,49.0,1610612749,109.0,474,0.75,0.3939999999999999,23.0,47.0,1
2019-12-25,21900457,Final,1610612744,1610612745,2019,1610612744,116.0,471,893,321,27.0,54.0,1610612745,104.0,0.37,875,314,19.0,49.0,1
2019-12-25,21900458,Final,1610612747,1610612746,2019,1610612747,106.0,406,762,267,24.0,42.0,1610612746,111.0,0.4589999999999999,0.75,0.36,24.0,50.0,0
2019-12-25,21900459,Final,1610612743,1610612740,2019,1610612743,100.0,402,778,324,24.0,40.0,1610612740,112.0,456,1.0,419,23.0,52.0,0
2019-12-23,21900444,Final,1610612739,1610612737,2019,1610612739,121.0,521,833,379,19.0,43.0,1610612737,118.0,474,765,357,23.0,37.0,1
2019-12-23,21900445,Final,1610612765,1610612755,2019,1610612765,109.0,512,722,0.3329999999999999,27.0,30.0,1610612755,125.0,547,818,0.4,33.0,48.0,0
2019-12-23,21900446,Final,1610612754,1610612761,2019,1610612754,120.0,474,0.6,429,34.0,45.0,1610612761,115.0,457,0.75,275,30.0,50.0,1
2019-12-23,21900447,Final,1610612752,1610612764,2019,1610612752,115.0,473,0.8,417,29.0,44.0,1610612764,121.0,0.47,0.5670000000000001,0.3329999999999999,27.0,48.0,0
2019-12-23,21900448,Final,1610612753,1610612741,2019,1610612753,103.0,481,652,385,23.0,46.0,1610612741,95.0,0.3979999999999999,0.8,351,20.0,47.0,1
2019-12-23,21900449,Final,1610612748,1610612762,2019,1610612748,107.0,411,889,0.36,16.0,56.0,1610612762,104.0,433,778,0.3329999999999999,17.0,45.0,1
2019-12-23,21900450,Final,1610612763,1610612759,2019,1610612763,115.0,469,625,405,28.0,35.0,1610612759,145.0,674,0.7140000000000001,625,36.0,46.0,0
2019-12-23,21900451,Final,1610612756,1610612743,2019,1610612756,111.0,483,778,351,29.0,38.0,1610612743,113.0,551,0.8,536,31.0,39.0,0
2019-12-23,21900452,Final,1610612757,1610612740,2019,1610612757,94.0,407,889,138,17.0,48.0,1610612740,102.0,409,688,429,23.0,55.0,0
2019-12-23,21900453,Final,1610612758,1610612745,2019,1610612758,104.0,471,652,233,20.0,49.0,1610612745,113.0,0.4479999999999999,0.87,385,18.0,39.0,0
2019-12-23,21900454,Final,1610612744,1610612750,2019,1610612744,113.0,0.4370000000000001,833,0.4,27.0,55.0,1610612750,104.0,402,0.7929999999999999,324,16.0,40.0,1
2019-12-22,21900439,Final,1610612761,1610612742,2019,1610612761,110.0,0.3939999999999999,0.8390000000000001,294,21.0,51.0,1610612742,107.0,389,815,326,27.0,53.0,1
2019-12-22,21900440,Final,1610612738,1610612766,2019,1610612738,119.0,523,813,0.4379999999999999,25.0,57.0,1610612766,93.0,402,0.7390000000000001,294,26.0,27.0,1
2019-12-22,21900441,Final,1610612749,1610612754,2019,1610612749,117.0,423,0.8240000000000001,341,31.0,61.0,1610612754,89.0,0.37,0.6,0.3,27.0,48.0,1
2019-12-22,21900442,Final,1610612760,1610612746,2019,1610612760,118.0,474,0.85,0.3329999999999999,24.0,49.0,1610612746,112.0,465,875,407,22.0,42.0,1
2019-12-22,21900443,Final,1610612747,1610612743,2019,1610612747,104.0,0.47,727,345,18.0,45.0,1610612743,128.0,489,0.9,344,31.0,44.0,0
2019-12-21,21900430,Final,1610612766,1610612762,2019,1610612766,107.0,0.4589999999999999,773,414,20.0,36.0,1610612762,114.0,0.52,0.95,0.5,27.0,42.0,0
2019-12-21,21900431,Final,1610612751,1610612737,2019,1610612751,122.0,0.46,679,0.3670000000000001,23.0,61.0,1610612737,112.0,371,852,0.2289999999999999,17.0,52.0,1
2019-12-21,21900432,Final,1610612765,1610612741,2019,1610612765,107.0,0.46,917,457,30.0,29.0,1610612741,119.0,519,0.84,514,21.0,46.0,0
2019-12-21,21900433,Final,1610612755,1610612764,2019,1610612755,125.0,521,619,424,28.0,53.0,1610612764,108.0,409,853,226,18.0,38.0,1
2019-12-21,21900434,Final,1610612752,1610612749,2019,1610612752,102.0,402,0.7140000000000001,0.3,23.0,47.0,1610612749,123.0,482,657,419,26.0,52.0,0
2019-12-21,21900435,Final,1610612763,1610612758,2019,1610612763,119.0,482,828,429,32.0,44.0,1610612758,115.0,0.43,0.75,306,22.0,51.0,1
2019-12-21,21900436,Final,1610612759,1610612746,2019,1610612759,109.0,512,789,357,24.0,36.0,1610612746,134.0,545,737,0.3329999999999999,32.0,43.0,0
2019-12-21,21900437,Final,1610612756,1610612745,2019,1610612756,125.0,516,767,286,26.0,41.0,1610612745,139.0,586,0.7829999999999999,0.4629999999999999,23.0,37.0,0
2019-12-21,21900438,Final,1610612757,1610612750,2019,1610612757,113.0,426,0.8,371,19.0,45.0,1610612750,106.0,0.4370000000000001,938,405,16.0,39.0,1
2019-12-20,21900420,Final,1610612739,1610612763,2019,1610612739,114.0,435,0.7390000000000001,0.4589999999999999,26.0,60.0,1610612763,107.0,431,0.7140000000000001,341,31.0,46.0,1
2019-12-20,21900421,Final,1610612754,1610612758,2019,1610612754,119.0,523,833,452,34.0,39.0,1610612758,105.0,451,867,313,25.0,41.0,1
2019-12-20,21900422,Final,1610612738,1610612765,2019,1610612738,114.0,523,0.7140000000000001,0.3329999999999999,24.0,51.0,1610612765,93.0,0.4,737,355,21.0,36.0,1
2019-12-20,21900423,Final,1610612761,1610612764,2019,1610612761,122.0,487,773,0.4,26.0,42.0,1610612764,118.0,0.46,0.75,359,24.0,39.0,1
2019-12-20,21900424,Final,1610612748,1610612752,2019,1610612748,129.0,0.5579999999999999,735,474,34.0,51.0,1610612752,114.0,436,667,294,23.0,41.0,1
2019-12-20,21900425,Final,1610612755,1610612742,2019,1610612755,98.0,422,667,294,25.0,46.0,1610612742,117.0,518,773,424,23.0,49.0,0
2019-12-20,21900426,Final,1610612760,1610612756,2019,1610612760,126.0,563,857,417,23.0,41.0,1610612756,108.0,0.4370000000000001,913,344,26.0,37.0,1
2019-12-20,21900427,Final,1610612743,1610612750,2019,1610612743,109.0,494,917,357,27.0,44.0,1610612750,100.0,414,667,238,20.0,46.0,1
2019-12-20,21900428,Final,1610612757,1610612753,2019,1610612757,118.0,0.5,895,472,16.0,54.0,1610612753,103.0,368,0.6920000000000001,0.25,21.0,48.0,1
2019-12-20,21900429,Final,1610612744,1610612740,2019,1610612744,106.0,434,0.96,303,25.0,47.0,1610612740,102.0,419,652,265,23.0,48.0,1
2019-12-19,21900416,Final,1610612737,1610612762,2019,1610612737,106.0,433,895,379,24.0,40.0,1610612762,111.0,0.47,711,0.25,18.0,53.0,0
2019-12-19,21900417,Final,1610612749,1610612747,2019,1610612749,111.0,0.4679999999999999,0.7190000000000001,0.41,22.0,40.0,1610612747,104.0,0.4629999999999999,0.7829999999999999,0.3429999999999999,24.0,38.0,1
2019-12-19,21900418,Final,1610612759,1610612751,2019,1610612759,118.0,0.4479999999999999,826,0.3939999999999999,26.0,47.0,1610612751,105.0,422,933,0.1939999999999999,16.0,47.0,1
2019-12-19,21900419,Final,1610612746,1610612745,2019,1610612746,117.0,0.5,789,0.4320000000000001,23.0,38.0,1610612745,122.0,0.5,759,0.3779999999999999,23.0,43.0,0
2019-12-18,21900407,Final,1610612739,1610612766,2019,1610612739,100.0,541,765,0.2689999999999999,25.0,48.0,1610612766,98.0,407,611,351,25.0,35.0,1
2019-12-18,21900408,Final,1610612765,1610612761,2019,1610612765,99.0,0.4479999999999999,682,171,19.0,48.0,1610612761,112.0,429,875,371,27.0,47.0,0
2019-12-18,21900409,Final,1610612764,1610612741,2019,1610612764,109.0,358,0.8440000000000001,311,21.0,55.0,1610612741,110.0,402,875,297,25.0,53.0,0
2019-12-18,21900410,Final,1610612755,1610612748,2019,1610612755,104.0,422,889,308,24.0,41.0,1610612748,108.0,471,0.8,387,26.0,47.0,0
2019-12-18,21900411,Final,1610612750,1610612740,2019,1610612750,99.0,379,0.63,256,20.0,43.0,1610612740,107.0,442,0.81,424,23.0,55.0,0
2019-12-18,21900412,Final,1610612760,1610612763,2019,1610612760,126.0,0.5479999999999999,794,292,25.0,35.0,1610612763,122.0,505,0.8,385,27.0,47.0,1
2019-12-18,21900414,Final,1610612743,1610612753,2019,1610612743,113.0,476,0.88,407,28.0,52.0,1610612753,104.0,425,905,379,25.0,35.0,1
2019-12-18,21900413,Final,1610612742,1610612738,2019,1610612742,103.0,391,0.8,349,23.0,42.0,1610612738,109.0,407,0.9,316,13.0,54.0,0
2019-12-18,21900415,Final,1610612757,1610612744,2019,1610612757,122.0,0.4539999999999999,893,0.29,19.0,57.0,1610612744,112.0,0.3979999999999999,609,421,24.0,50.0,1
2019-12-17,21900401,Final,1610612766,1610612758,2019,1610612766,110.0,481,0.7040000000000001,433,26.0,51.0,1610612758,102.0,418,923,359,23.0,33.0,1
2019-12-17,21900402,Final,1610612754,1610612747,2019,1610612754,105.0,482,0.65,0.4,22.0,43.0,1610612747,102.0,473,471,258,28.0,42.0,1
2019-12-17,21900403,Final,1610612752,1610612737,2019,1610612752,143.0,0.5579999999999999,774,0.4639999999999999,30.0,55.0,1610612737,120.0,455,0.75,349,20.0,36.0,1
2019-12-17,21900404,Final,1610612740,1610612751,2019,1610612740,101.0,346,667,275,20.0,58.0,1610612751,108.0,417,0.7390000000000001,282,25.0,54.0,0
2019-12-17,21900405,Final,1610612762,1610612753,2019,1610612762,109.0,467,625,417,27.0,58.0,1610612753,102.0,452,733,0.2,21.0,41.0,1
2019-12-17,21900406,Final,1610612746,1610612756,2019,1610612746,120.0,506,727,0.4379999999999999,23.0,44.0,1610612756,99.0,402,0.7,286,30.0,50.0,1
2019-12-16,21900394,Final,1610612765,1610612764,2019,1610612765,119.0,477,706,0.3329999999999999,29.0,36.0,1610612764,133.0,557,0.81,529,31.0,35.0,0
2019-12-16,21900395,Final,1610612761,1610612739,2019,1610612761,133.0,584,765,0.5,31.0,41.0,1610612739,113.0,489,765,0.3429999999999999,30.0,39.0,1
2019-12-16,21900396,Final,1610612745,1610612759,2019,1610612745,109.0,408,667,256,20.0,58.0,1610612759,107.0,429,0.85,364,23.0,53.0,1
2019-12-16,21900397,Final,1610612763,1610612748,2019,1610612763,118.0,488,0.7,361,28.0,45.0,1610612748,111.0,457,0.8390000000000001,0.4579999999999999,22.0,35.0,1
2019-12-16,21900398,Final,1610612749,1610612742,2019,1610612749,116.0,419,708,268,29.0,52.0,1610612742,120.0,466,815,0.39,27.0,52.0,0
2019-12-16,21900399,Final,1610612760,1610612741,2019,1610612760,109.0,507,821,471,21.0,42.0,1610612741,106.0,494,846,0.29,27.0,31.0,1
2019-12-16,21900400,Final,1610612756,1610612757,2019,1610612756,110.0,456,0.8420000000000001,353,31.0,44.0,1610612757,111.0,476,0.85,412,21.0,41.0,0
2019-12-15,21900388,Final,1610612740,1610612753,2019,1610612740,119.0,534,0.5,442,34.0,40.0,1610612753,130.0,517,0.8079999999999999,0.5,32.0,39.0,0
2019-12-15,21900389,Final,1610612754,1610612766,2019,1610612754,107.0,455,0.85,286,30.0,51.0,1610612766,85.0,308,0.6859999999999999,156,18.0,56.0,1
2019-12-15,21900390,Final,1610612737,1610612747,2019,1610612737,96.0,0.36,0.88,286,18.0,42.0,1610612747,101.0,429,727,161,21.0,56.0,0
2019-12-15,21900391,Final,1610612751,1610612755,2019,1610612751,109.0,457,778,375,22.0,51.0,1610612755,89.0,0.43,588,192,19.0,38.0,1
2019-12-15,21900392,Final,1610612743,1610612752,2019,1610612743,111.0,0.4679999999999999,684,357,27.0,48.0,1610612752,105.0,0.4679999999999999,0.9,0.25,20.0,47.0,1
2019-12-15,21900393,Final,1610612744,1610612758,2019,1610612744,79.0,395,722,0.24,24.0,25.0,1610612758,100.0,603,875,455,27.0,38.0,0
2019-12-14,21900380,Final,1610612756,1610612759,2019,1610612756,119.0,0.4370000000000001,731,0.25,29.0,59.0,1610612759,121.0,415,735,267,23.0,62.0,0
2019-12-14,21900381,Final,1610612761,1610612751,2019,1610612761,110.0,0.3879999999999999,0.8,0.35,21.0,51.0,1610612751,102.0,386,706,261,24.0,59.0,1
2019-12-14,21900382,Final,1610612741,1610612746,2019,1610612741,109.0,471,833,452,21.0,50.0,1610612746,106.0,0.4379999999999999,722,455,20.0,40.0,1
2019-12-14,21900383,Final,1610612763,1610612764,2019,1610612763,128.0,0.5710000000000001,875,407,32.0,46.0,1610612764,111.0,424,0.7809999999999999,368,22.0,34.0,1
2019-12-14,21900384,Final,1610612742,1610612748,2019,1610612742,118.0,446,647,386,30.0,48.0,1610612748,122.0,429,0.8240000000000001,0.4,27.0,49.0,0
2019-12-14,21900385,Final,1610612749,1610612739,2019,1610612749,125.0,541,731,0.3779999999999999,26.0,41.0,1610612739,108.0,456,733,429,27.0,45.0,1
2019-12-14,21900386,Final,1610612745,1610612765,2019,1610612745,107.0,402,667,289,18.0,46.0,1610612765,115.0,446,0.84,324,27.0,55.0,0
2019-12-14,21900387,Final,1610612743,1610612760,2019,1610612743,110.0,506,0.7390000000000001,259,30.0,44.0,1610612760,102.0,469,0.87,261,22.0,37.0,1
2019-12-13,21900371,Final,1610612753,1610612745,2019,1610612753,107.0,0.44,0.75,405,24.0,37.0,1610612745,130.0,0.5579999999999999,923,564,21.0,42.0,0
2019-12-13,21900372,Final,1610612755,1610612740,2019,1610612755,116.0,494,0.6759999999999999,0.35,24.0,47.0,1610612740,109.0,0.4320000000000001,0.6859999999999999,375,24.0,45.0,1
2019-12-13,21900374,Final,1610612748,1610612747,2019,1610612748,110.0,0.4589999999999999,0.7859999999999999,303,24.0,34.0,1610612747,113.0,494,652,324,26.0,50.0,0
2019-12-13,21900373,Final,1610612737,1610612754,2019,1610612737,100.0,415,696,214,24.0,50.0,1610612754,110.0,0.5,733,318,28.0,46.0,0
2019-12-13,21900375,Final,1610612741,1610612766,2019,1610612741,73.0,0.3,857,206,20.0,45.0,1610612766,83.0,0.38,0.81,0.1939999999999999,21.0,60.0,0
2019-12-13,21900376,Final,1610612763,1610612749,2019,1610612763,114.0,0.3879999999999999,0.7829999999999999,408,27.0,45.0,1610612749,127.0,506,848,0.3670000000000001,22.0,55.0,0
2019-12-13,21900379,Final,1610612762,1610612744,2019,1610612762,114.0,0.4679999999999999,774,421,22.0,43.0,1610612744,106.0,451,682,0.31,19.0,48.0,1
2019-12-13,21900377,Final,1610612750,1610612746,2019,1610612750,117.0,447,838,244,17.0,39.0,1610612746,124.0,494,897,0.44,16.0,45.0,0
2019-12-13,21900378,Final,1610612758,1610612752,2019,1610612758,101.0,0.47,0.75,436,19.0,41.0,1610612752,103.0,0.4629999999999999,0.6,0.3,24.0,48.0,0
2019-12-12,21900367,Final,1610612738,1610612755,2019,1610612738,109.0,462,0.8240000000000001,355,24.0,33.0,1610612755,115.0,0.5,826,0.5,27.0,45.0,0
2019-12-12,21900368,Final,1610612759,1610612739,2019,1610612759,109.0,488,0.8,313,19.0,36.0,1610612739,117.0,0.4579999999999999,0.7,0.3329999999999999,22.0,50.0,0
2019-12-12,21900369,Final,1610612765,1610612742,2019,1610612765,111.0,449,696,357,23.0,34.0,1610612742,122.0,511,696,364,25.0,52.0,0
2019-12-12,21900370,Final,1610612743,1610612757,2019,1610612743,114.0,477,632,0.5,25.0,48.0,1610612757,99.0,477,727,0.3,22.0,35.0,1
2019-12-11,21900356,Final,1610612739,1610612745,2019,1610612739,110.0,517,625,406,29.0,36.0,1610612745,116.0,494,1.0,405,18.0,36.0,0
2019-12-11,21900357,Final,1610612754,1610612738,2019,1610612754,122.0,482,833,0.4,27.0,36.0,1610612738,117.0,494,773,389,25.0,44.0,1
2019-12-11,21900358,Final,1610612753,1610612747,2019,1610612753,87.0,0.42,647,308,20.0,41.0,1610612747,96.0,425,526,387,20.0,49.0,0
2019-12-11,21900359,Final,1610612761,1610612746,2019,1610612761,92.0,352,0.88,222,21.0,47.0,1610612746,112.0,442,889,0.3,29.0,50.0,0
2019-12-11,21900360,Final,1610612751,1610612766,2019,1610612751,108.0,0.4320000000000001,667,263,20.0,52.0,1610612766,113.0,409,813,429,20.0,47.0,0
2019-12-11,21900361,Final,1610612741,1610612737,2019,1610612741,136.0,574,895,0.4579999999999999,32.0,42.0,1610612737,102.0,422,731,342,26.0,41.0,1
2019-12-11,21900362,Final,1610612750,1610612762,2019,1610612750,116.0,0.44,0.8079999999999999,366,18.0,42.0,1610612762,127.0,0.5660000000000001,773,457,23.0,45.0,0
2019-12-11,21900363,Final,1610612756,1610612763,2019,1610612756,108.0,0.3979999999999999,833,265,29.0,44.0,1610612763,115.0,483,0.8079999999999999,417,23.0,55.0,0
2019-12-11,21900364,Final,1610612749,1610612740,2019,1610612749,127.0,0.5379999999999999,889,487,27.0,43.0,1610612740,112.0,0.4429999999999999,818,356,29.0,42.0,1
2019-12-11,21900365,Final,1610612758,1610612760,2019,1610612758,94.0,0.4429999999999999,0.6,0.3229999999999999,12.0,41.0,1610612760,93.0,0.43,667,0.3939999999999999,24.0,43.0,1
2019-12-11,21900366,Final,1610612744,1610612752,2019,1610612744,122.0,433,733,0.27,27.0,46.0,1610612752,124.0,478,765,414,25.0,58.0,0
2019-12-10,21900352,Final,1610612766,1610612764,2019,1610612766,114.0,447,0.7859999999999999,0.39,22.0,48.0,1610612764,107.0,422,0.8,314,27.0,45.0,1
2019-12-10,21900353,Final,1610612755,1610612743,2019,1610612755,97.0,416,688,0.3329999999999999,24.0,49.0,1610612743,92.0,435,917,259,29.0,38.0,1
2019-12-10,21900354,Final,1610612748,1610612737,2019,1610612748,135.0,515,682,341,35.0,53.0,1610612737,121.0,474,611,0.37,30.0,37.0,1
2019-12-10,21900355,Final,1610612757,1610612752,2019,1610612757,115.0,433,833,415,20.0,58.0,1610612752,87.0,352,615,184,16.0,47.0,1
2019-12-09,21900343,Final,1610612754,1610612746,2019,1610612754,99.0,351,0.75,286,16.0,55.0,1610612746,110.0,412,741,313,19.0,57.0,0
2019-12-09,21900344,Final,1610612738,1610612739,2019,1610612738,110.0,0.5770000000000001,625,556,22.0,39.0,1610612739,88.0,396,474,226,18.0,45.0,1
2019-12-09,21900345,Final,1610612741,1610612761,2019,1610612741,92.0,0.3929999999999999,0.7140000000000001,261,30.0,45.0,1610612761,93.0,0.3779999999999999,0.6920000000000001,241,19.0,54.0,0
2019-12-09,21900346,Final,1610612745,1610612758,2019,1610612745,118.0,488,826,0.34,25.0,51.0,1610612758,119.0,455,0.8640000000000001,444,24.0,37.0,0
2019-12-09,21900347,Final,1610612749,1610612753,2019,1610612749,110.0,467,0.5329999999999999,0.39,30.0,54.0,1610612753,101.0,0.38,0.8079999999999999,0.3229999999999999,24.0,44.0,1
2019-12-09,21900348,Final,1610612740,1610612765,2019,1610612740,103.0,0.44,682,211,24.0,45.0,1610612765,105.0,424,815,314,15.0,46.0,0
2019-12-09,21900349,Final,1610612756,1610612750,2019,1610612756,125.0,495,789,0.4,31.0,42.0,1610612750,109.0,471,0.7929999999999999,273,14.0,45.0,1
2019-12-09,21900350,Final,1610612762,1610612760,2019,1610612762,90.0,0.4039999999999999,833,258,19.0,48.0,1610612760,104.0,471,0.8420000000000001,286,21.0,46.0,0
2019-12-09,21900351,Final,1610612744,1610612763,2019,1610612744,102.0,376,0.84,407,23.0,46.0,1610612763,110.0,0.5,765,375,29.0,42.0,0
2019-12-08,21900335,Final,1610612751,1610612743,2019,1610612751,105.0,0.46,0.7829999999999999,0.25,25.0,48.0,1610612743,102.0,0.4039999999999999,857,429,25.0,37.0,1
